DATE[day/month/year hour:min],t[days],JDfrom0,JD,Qsup_tot[m3/s],Qsub_tot[m3/s],Etot[kg/ha],EOCtot[kg/ha]
9/8/2002  1:00,220.041667,731437.041667,220.041667,1.115684,0.088072,0.015976,0.025270
9/8/2002  2:00,220.083333,731437.083333,220.083333,1.126769,0.088077,0.015993,0.025074
9/8/2002  3:00,220.125000,731437.125000,220.125000,1.136681,0.088085,0.016324,0.026292
9/8/2002  4:00,220.166667,731437.166667,220.166667,1.143901,0.088091,0.016684,0.026354
9/8/2002  5:00,220.208333,731437.208333,220.208333,1.144449,0.088094,0.016917,0.024979
9/8/2002  6:00,220.250000,731437.250000,220.250000,1.142759,0.088100,0.017134,0.024738
9/8/2002  7:00,220.291667,731437.291667,220.291667,1.140347,0.088106,0.017186,0.024485
9/8/2002  8:00,220.333333,731437.333333,220.333333,1.136153,0.088113,0.017036,0.024221
9/8/2002  9:00,220.375000,731437.375000,220.375000,1.131200,0.088120,0.016741,0.023947
9/8/2002 10:00,220.416667,731437.416667,220.416667,1.126825,0.088127,0.016485,0.023664
9/8/2002 11:00,220.458333,731437.458333,220.458333,1.122033,0.088135,0.016315,0.023373
9/8/2002 12:00,220.500000,731437.500000,220.500000,1.115922,0.088146,0.016175,0.023076
9/8/2002 13:00,220.541667,731437.541667,220.541667,1.108890,0.088157,0.016004,0.022776
9/8/2002 14:00,220.583333,731437.583333,220.583333,1.101448,0.088167,0.015753,0.022471
9/8/2002 15:00,220.625000,731437.625000,220.625000,1.093626,0.088175,0.015373,0.022163
9/8/2002 16:00,220.666667,731437.666667,220.666667,1.085138,0.088184,0.014832,0.021854
9/8/2002 17:00,220.708333,731437.708333,220.708333,1.075947,0.088193,0.014145,0.021544
9/8/2002 18:00,220.750000,731437.750000,220.750000,1.066281,0.088201,0.013359,0.021234
9/8/2002 19:00,220.791667,731437.791667,220.791667,1.056327,0.088210,0.012528,0.020924
9/8/2002 20:00,220.833333,731437.833333,220.833333,1.046138,0.088218,0.011693,0.020614
9/8/2002 21:00,220.875000,731437.875000,220.875000,1.035723,0.088225,0.010877,0.020306
9/8/2002 22:00,220.916667,731437.916667,220.916667,1.025097,0.088234,0.010084,0.019999
9/8/2002 23:00,220.958333,731437.958333,220.958333,1.014291,0.088242,0.009310,0.019693
10/8/2002  0:00,221.000000,731438.000000,221.000000,1.003324,0.088251,0.008549,0.019391
10/8/2002  1:00,221.041667,731438.041667,221.041667,0.992214,0.088259,0.007799,0.019091
10/8/2002  2:00,221.083333,731438.083333,221.083333,0.981001,0.088268,0.007061,0.018796
10/8/2002  3:00,221.125000,731438.125000,221.125000,0.969707,0.088276,0.006341,0.018503
10/8/2002  4:00,221.166667,731438.166667,221.166667,0.958344,0.088285,0.005646,0.018213
10/8/2002  5:00,221.208333,731438.208333,221.208333,0.946941,0.088293,0.004984,0.017928
10/8/2002  6:00,221.250000,731438.250000,221.250000,0.935521,0.088302,0.004367,0.017648
10/8/2002  7:00,221.291667,731438.291667,221.291667,0.924107,0.088310,0.003801,0.017372
10/8/2002  8:00,221.333333,731438.333333,221.333333,0.912727,0.088319,0.003293,0.017102
10/8/2002  9:00,221.375000,731438.375000,221.375000,0.901378,0.088326,0.002843,0.016836
10/8/2002 10:00,221.416667,731438.416667,221.416667,0.890078,0.088334,0.002448,0.016576
10/8/2002 11:00,221.458333,731438.458333,221.458333,0.878839,0.088342,0.002104,0.016319
10/8/2002 12:00,221.500000,731438.500000,221.500000,0.867661,0.088350,0.001804,0.016068
10/8/2002 13:00,221.541667,731438.541667,221.541667,0.856569,0.088358,0.001542,0.015822
10/8/2002 14:00,221.583333,731438.583333,221.583333,0.845580,0.088365,0.001314,0.015580
10/8/2002 15:00,221.625000,731438.625000,221.625000,0.834717,0.088371,0.001115,0.015341
10/8/2002 16:00,221.666667,731438.666667,221.666667,0.823989,0.088380,0.000941,0.015108
10/8/2002 17:00,221.708333,731438.708333,221.708333,0.813389,0.088388,0.000790,0.014880
10/8/2002 18:00,221.750000,731438.750000,221.750000,0.805695,0.088401,0.000741,0.015549
10/8/2002 19:00,221.791667,731438.791667,221.791667,0.813718,0.088425,0.001024,0.019846
10/8/2002 20:00,221.833333,731438.833333,221.833333,0.808624,0.088422,0.000848,0.016585
10/8/2002 21:00,221.875000,731438.875000,221.875000,0.803782,0.088430,0.000984,0.016586
10/8/2002 22:00,221.916667,731438.916667,221.916667,0.808197,0.088444,0.001369,0.020268
10/8/2002 23:00,221.958333,731438.958333,221.958333,0.813459,0.088442,0.001476,0.019436
11/8/2002  0:00,222.000000,731439.000000,222.000000,0.816628,0.088442,0.001672,0.018999
11/8/2002  1:00,222.041667,731439.041667,222.041667,0.816625,0.088444,0.001786,0.019284
11/8/2002  2:00,222.083333,731439.083333,222.083333,0.820355,0.088444,0.001885,0.019577
11/8/2002  3:00,222.125000,731439.125000,222.125000,0.822211,0.088440,0.001907,0.017773
11/8/2002  4:00,222.166667,731439.166667,222.166667,0.826617,0.088444,0.002212,0.018652
11/8/2002  5:00,222.208333,731439.208333,222.208333,0.827094,0.088443,0.002308,0.017629
11/8/2002  6:00,222.250000,731439.250000,222.250000,0.832494,0.088447,0.002639,0.018498
11/8/2002  7:00,222.291667,731439.291667,222.291667,0.834744,0.088448,0.002852,0.017483
11/8/2002  8:00,222.333333,731439.333333,222.333333,0.837348,0.088450,0.003164,0.017296
11/8/2002  9:00,222.375000,731439.375000,222.375000,0.838447,0.088453,0.003438,0.017110
11/8/2002 10:00,222.416667,731439.416667,222.416667,0.842064,0.088460,0.003748,0.017950
11/8/2002 11:00,222.458333,731439.458333,222.458333,0.844026,0.088465,0.003919,0.017989
11/8/2002 12:00,222.500000,731439.500000,222.500000,0.841987,0.088466,0.003899,0.016998
11/8/2002 13:00,222.541667,731439.541667,222.541667,0.838330,0.088470,0.003841,0.016813
11/8/2002 14:00,222.583333,731439.583333,222.583333,0.834440,0.088475,0.003698,0.016627
11/8/2002 15:00,222.625000,731439.625000,222.625000,0.830249,0.088479,0.003538,0.016441
11/8/2002 16:00,222.666667,731439.666667,222.666667,0.824440,0.088482,0.003375,0.016255
11/8/2002 17:00,222.708333,731439.708333,222.708333,0.817968,0.088486,0.003235,0.016069
11/8/2002 18:00,222.750000,731439.750000,222.750000,0.811940,0.088490,0.003177,0.015884
11/8/2002 19:00,222.791667,731439.791667,222.791667,0.806352,0.088493,0.003228,0.015700
11/8/2002 20:00,222.833333,731439.833333,222.833333,0.800452,0.088497,0.003361,0.015517
11/8/2002 21:00,222.875000,731439.875000,222.875000,0.793970,0.088501,0.003529,0.015336
11/8/2002 22:00,222.916667,731439.916667,222.916667,0.787143,0.088505,0.003690,0.015155
11/8/2002 23:00,222.958333,731439.958333,222.958333,0.780273,0.088509,0.003820,0.014976
12/8/2002  0:00,223.000000,731440.000000,223.000000,0.773518,0.088513,0.003903,0.014797
12/8/2002  1:00,223.041667,731440.041667,223.041667,0.766817,0.088517,0.003932,0.014620
12/8/2002  2:00,223.083333,731440.083333,223.083333,0.760025,0.088520,0.003906,0.014444
12/8/2002  3:00,223.125000,731440.125000,223.125000,0.753102,0.088524,0.003836,0.014269
12/8/2002  4:00,223.166667,731440.166667,223.166667,0.746109,0.088527,0.003735,0.014097
12/8/2002  5:00,223.208333,731440.208333,223.208333,0.739119,0.088531,0.003619,0.013927
12/8/2002  6:00,223.250000,731440.250000,223.250000,0.732165,0.088534,0.003500,0.013760
12/8/2002  7:00,223.291667,731440.291667,223.291667,0.725249,0.088540,0.003387,0.013595
12/8/2002  8:00,223.333333,731440.333333,223.333333,0.718385,0.088545,0.003287,0.013433
12/8/2002  9:00,223.375000,731440.375000,223.375000,0.711580,0.088549,0.003200,0.013274
12/8/2002 10:00,223.416667,731440.416667,223.416667,0.704830,0.088552,0.003124,0.013117
12/8/2002 11:00,223.458333,731440.458333,223.458333,0.698136,0.088557,0.003054,0.012963
12/8/2002 12:00,223.500000,731440.500000,223.500000,0.691498,0.088562,0.002985,0.012811
12/8/2002 13:00,223.541667,731440.541667,223.541667,0.684913,0.088565,0.002912,0.012662
12/8/2002 14:00,223.583333,731440.583333,223.583333,0.678384,0.088567,0.002832,0.012515
12/8/2002 15:00,223.625000,731440.625000,223.625000,0.671906,0.088570,0.002740,0.012370
12/8/2002 16:00,223.666667,731440.666667,223.666667,0.665489,0.088572,0.002637,0.012228
12/8/2002 17:00,223.708333,731440.708333,223.708333,0.659140,0.088580,0.002521,0.012089
12/8/2002 18:00,223.750000,731440.750000,223.750000,0.652862,0.088581,0.002396,0.011951
12/8/2002 19:00,223.791667,731440.791667,223.791667,0.646660,0.088583,0.002262,0.011816
12/8/2002 20:00,223.833333,731440.833333,223.833333,0.640549,0.088586,0.002123,0.011684
12/8/2002 21:00,223.875000,731440.875000,223.875000,0.636985,0.088595,0.002051,0.012296
12/8/2002 22:00,223.916667,731440.916667,223.916667,0.631164,0.088596,0.001877,0.011601
12/8/2002 23:00,223.958333,731440.958333,223.958333,0.625778,0.088599,0.001763,0.011475
13/8/2002  0:00,224.000000,731441.000000,224.000000,0.619793,0.088601,0.001652,0.011351
13/8/2002  1:00,224.041667,731441.041667,224.041667,0.613936,0.088603,0.001521,0.011230
13/8/2002  2:00,224.083333,731441.083333,224.083333,0.608856,0.088606,0.001405,0.011111
13/8/2002  3:00,224.125000,731441.125000,224.125000,0.603538,0.088608,0.001293,0.010993
13/8/2002  4:00,224.166667,731441.166667,224.166667,0.598093,0.088610,0.001180,0.010878
13/8/2002  5:00,224.208333,731441.208333,224.208333,0.610536,0.088642,0.001460,0.015756
13/8/2002  6:00,224.250000,731441.250000,224.250000,0.707151,0.088698,0.004246,0.046589
13/8/2002  7:00,224.291667,731441.291667,224.291667,0.764172,0.088594,0.005329,0.036681
13/8/2002  8:00,224.333333,731441.333333,224.333333,0.787687,0.088533,0.006008,0.023224
13/8/2002  9:00,224.375000,731441.375000,224.375000,0.794583,0.088525,0.006687,0.024516
13/8/2002 10:00,224.416667,731441.416667,224.416667,0.806735,0.088509,0.007041,0.023289
13/8/2002 11:00,224.458333,731441.458333,224.458333,0.823788,0.088500,0.007949,0.024567
13/8/2002 12:00,224.500000,731441.500000,224.500000,0.838455,0.088485,0.007752,0.023341
13/8/2002 13:00,224.541667,731441.541667,224.541667,0.871409,0.088477,0.007122,0.024597
13/8/2002 14:00,224.583333,731441.583333,224.583333,0.924869,0.088463,0.006785,0.023366
13/8/2002 15:00,224.625000,731441.625000,224.625000,0.976069,0.088456,0.008080,0.023224
13/8/2002 16:00,224.666667,731441.666667,224.666667,1.011611,0.088455,0.010343,0.024436
13/8/2002 17:00,224.708333,731441.708333,224.708333,1.043243,0.088460,0.012606,0.027109
13/8/2002 18:00,224.750000,731441.750000,224.750000,1.060228,0.088450,0.013608,0.023872
13/8/2002 19:00,224.791667,731441.791667,224.791667,1.079287,0.088456,0.014359,0.026379
13/8/2002 20:00,224.833333,731441.833333,224.833333,1.097707,0.088457,0.014215,0.028087
13/8/2002 21:00,224.875000,731441.875000,224.875000,1.112598,0.088454,0.013624,0.028832
13/8/2002 22:00,224.916667,731441.916667,224.916667,1.114564,0.088443,0.012377,0.025409
13/8/2002 23:00,224.958333,731441.958333,224.958333,1.119950,0.088446,0.011881,0.026658
14/8/2002  0:00,225.000000,731442.000000,225.000000,1.128079,0.088446,0.011904,0.026734
14/8/2002  1:00,225.041667,731442.041667,225.041667,1.131693,0.088444,0.012447,0.025347
14/8/2002  2:00,225.083333,731442.083333,225.083333,1.138379,0.088449,0.013597,0.026552
14/8/2002  3:00,225.125000,731442.125000,225.125000,1.152931,0.088451,0.015168,0.027932
14/8/2002  4:00,225.166667,731442.166667,225.166667,1.167227,0.088449,0.016753,0.028280
14/8/2002  5:00,225.208333,731442.208333,225.208333,1.178583,0.088448,0.017954,0.028624
14/8/2002  6:00,225.250000,731442.250000,225.250000,1.189819,0.088445,0.018612,0.028968
14/8/2002  7:00,225.291667,731442.291667,225.291667,1.200875,0.088443,0.018702,0.029309
14/8/2002  8:00,225.333333,731442.333333,225.333333,1.207597,0.088439,0.018143,0.028241
14/8/2002  9:00,225.375000,731442.375000,225.375000,1.217672,0.088440,0.017688,0.029651
14/8/2002 10:00,225.416667,731442.416667,225.416667,1.230246,0.088438,0.017374,0.029976
14/8/2002 11:00,225.458333,731442.458333,225.458333,1.239113,0.088434,0.017309,0.028871
14/8/2002 12:00,225.500000,731442.500000,225.500000,1.247094,0.088434,0.017589,0.028866
14/8/2002 13:00,225.541667,731442.541667,225.541667,1.255520,0.088435,0.017992,0.028852
14/8/2002 14:00,225.583333,731442.583333,225.583333,1.262337,0.088436,0.018290,0.028829
14/8/2002 15:00,225.625000,731442.625000,225.625000,1.268394,0.088438,0.018313,0.028800
14/8/2002 16:00,225.666667,731442.666667,225.666667,1.278160,0.088440,0.018295,0.030179
14/8/2002 17:00,225.708333,731442.708333,225.708333,1.279803,0.088438,0.017661,0.027499
14/8/2002 18:00,225.750000,731442.750000,225.750000,1.277069,0.088443,0.016960,0.027169
14/8/2002 19:00,225.791667,731442.791667,225.791667,1.298408,0.088456,0.017106,0.035210
14/8/2002 20:00,225.833333,731442.833333,225.833333,1.313214,0.088444,0.016486,0.032696
14/8/2002 21:00,225.875000,731442.875000,225.875000,1.311534,0.088437,0.015798,0.028786
14/8/2002 22:00,225.916667,731442.916667,225.916667,1.315054,0.088441,0.015663,0.030024
14/8/2002 23:00,225.958333,731442.958333,225.958333,1.314477,0.088441,0.015238,0.028396
15/8/2002  0:00,226.000000,731443.000000,226.000000,1.310233,0.088445,0.014539,0.028045
15/8/2002  1:00,226.041667,731443.041667,226.041667,1.311719,0.088450,0.013939,0.027688
15/8/2002  2:00,226.083333,731443.083333,226.083333,1.312170,0.088455,0.013860,0.027324
15/8/2002  3:00,226.125000,731443.125000,226.125000,1.307342,0.088462,0.013902,0.026956
15/8/2002  4:00,226.166667,731443.166667,226.166667,1.299491,0.088469,0.013792,0.026585
15/8/2002  5:00,226.208333,731443.208333,226.208333,1.290006,0.088476,0.013444,0.026210
15/8/2002  6:00,226.250000,731443.250000,226.250000,1.278837,0.088484,0.012827,0.025832
15/8/2002  7:00,226.291667,731443.291667,226.291667,1.265750,0.088492,0.011996,0.025453
15/8/2002  8:00,226.333333,731443.333333,226.333333,1.251719,0.088500,0.011109,0.025075
15/8/2002  9:00,226.375000,731443.375000,226.375000,1.237417,0.088508,0.010311,0.024695
15/8/2002 10:00,226.416667,731443.416667,226.416667,1.222912,0.088516,0.009677,0.024315
15/8/2002 11:00,226.458333,731443.458333,226.458333,1.208318,0.088524,0.009219,0.023937
15/8/2002 12:00,226.500000,731443.500000,226.500000,1.193759,0.088533,0.008894,0.023562
15/8/2002 13:00,226.541667,731443.541667,226.541667,1.179249,0.088542,0.008629,0.023189
15/8/2002 14:00,226.583333,731443.583333,226.583333,1.164777,0.088550,0.008355,0.022818
15/8/2002 15:00,226.625000,731443.625000,226.625000,1.150327,0.088559,0.008036,0.022452
15/8/2002 16:00,226.666667,731443.666667,226.666667,1.135897,0.088571,0.007654,0.022089
15/8/2002 17:00,226.708333,731443.708333,226.708333,1.121459,0.088584,0.007206,0.021731
15/8/2002 18:00,226.750000,731443.750000,226.750000,1.107060,0.088595,0.006704,0.021379
15/8/2002 19:00,226.791667,731443.791667,226.791667,1.092717,0.088605,0.006179,0.021030
15/8/2002 20:00,226.833333,731443.833333,226.833333,1.078417,0.088615,0.005665,0.020685
15/8/2002 21:00,226.875000,731443.875000,226.875000,1.064189,0.088627,0.005186,0.020343
15/8/2002 22:00,226.916667,731443.916667,226.916667,1.050057,0.088639,0.004754,0.020008
15/8/2002 23:00,226.958333,731443.958333,226.958333,1.036025,0.088649,0.004367,0.019678
16/8/2002  0:00,227.000000,731444.000000,227.000000,1.022098,0.088659,0.004016,0.019355
16/8/2002  1:00,227.041667,731444.041667,227.041667,1.008277,0.088668,0.003690,0.019039
16/8/2002  2:00,227.083333,731444.083333,227.083333,0.994586,0.088676,0.003378,0.018729
16/8/2002  3:00,227.125000,731444.125000,227.125000,0.981053,0.088684,0.003075,0.018427
16/8/2002  4:00,227.166667,731444.166667,227.166667,0.967696,0.088692,0.002778,0.018130
16/8/2002  5:00,227.208333,731444.208333,227.208333,0.954537,0.088699,0.002489,0.017839
16/8/2002  6:00,227.250000,731444.250000,227.250000,0.944653,0.088709,0.002308,0.018580
16/8/2002  7:00,227.291667,731444.291667,227.291667,0.932328,0.088714,0.001995,0.017486
16/8/2002  8:00,227.333333,731444.333333,227.333333,0.919946,0.088720,0.001792,0.017212
16/8/2002  9:00,227.375000,731444.375000,227.375000,0.907277,0.088727,0.001572,0.016945
16/8/2002 10:00,227.416667,731444.416667,227.416667,0.895868,0.088732,0.001368,0.016683
16/8/2002 11:00,227.458333,731444.458333,227.458333,0.884058,0.088740,0.001177,0.016428
16/8/2002 12:00,227.500000,731444.500000,227.500000,0.872279,0.088746,0.000992,0.016178
16/8/2002 13:00,227.541667,731444.541667,227.541667,0.861181,0.088752,0.000841,0.015933
16/8/2002 14:00,227.583333,731444.583333,227.583333,0.850654,0.088757,0.000738,0.015693
16/8/2002 15:00,227.625000,731444.625000,227.625000,0.840057,0.088763,0.000671,0.015459
16/8/2002 16:00,227.666667,731444.666667,227.666667,0.829324,0.088768,0.000618,0.015230
16/8/2002 17:00,227.708333,731444.708333,227.708333,0.818659,0.088773,0.000565,0.015007
16/8/2002 18:00,227.750000,731444.750000,227.750000,0.808203,0.088779,0.000507,0.014786
16/8/2002 19:00,227.791667,731444.791667,227.791667,0.797981,0.088784,0.000446,0.014568
16/8/2002 20:00,227.833333,731444.833333,227.833333,0.787954,0.088790,0.000383,0.014355
16/8/2002 21:00,227.875000,731444.875000,227.875000,0.778072,0.088795,0.000322,0.014148
16/8/2002 22:00,227.916667,731444.916667,227.916667,0.768315,0.088801,0.000264,0.013948
16/8/2002 23:00,227.958333,731444.958333,227.958333,0.758698,0.088805,0.000216,0.013753
17/8/2002  0:00,228.000000,731445.000000,228.000000,0.749242,0.088809,0.000177,0.013563
17/8/2002  1:00,228.041667,731445.041667,228.041667,0.739963,0.088813,0.000150,0.013378
17/8/2002  2:00,228.083333,731445.083333,228.083333,0.730863,0.088818,0.000134,0.013199
17/8/2002  3:00,228.125000,731445.125000,228.125000,0.721916,0.088821,0.000126,0.013023
17/8/2002  4:00,228.166667,731445.166667,228.166667,0.713121,0.088825,0.000125,0.012852
17/8/2002  5:00,228.208333,731445.208333,228.208333,0.707125,0.088834,0.000204,0.013483
17/8/2002  6:00,228.250000,731445.250000,228.250000,0.739362,0.088874,0.001124,0.024564
17/8/2002  7:00,228.291667,731445.291667,228.291667,0.769874,0.088867,0.001818,0.027104
17/8/2002  8:00,228.333333,731445.333333,228.333333,0.784903,0.088837,0.002236,0.022221
17/8/2002  9:00,228.375000,731445.375000,228.375000,0.790079,0.088828,0.002761,0.021019
17/8/2002 10:00,228.416667,731445.416667,228.416667,0.790582,0.088816,0.003003,0.019120
17/8/2002 11:00,228.458333,731445.458333,228.458333,0.795737,0.088808,0.003351,0.018972
17/8/2002 12:00,228.500000,731445.500000,228.500000,0.797596,0.088801,0.003353,0.018823
17/8/2002 13:00,228.541667,731445.541667,228.541667,0.800479,0.088793,0.003018,0.018671
17/8/2002 14:00,228.583333,731445.583333,228.583333,0.812446,0.088787,0.002733,0.018518
17/8/2002 15:00,228.625000,731445.625000,228.625000,0.833118,0.088782,0.002899,0.018363
17/8/2002 16:00,228.666667,731445.666667,228.666667,0.850511,0.088780,0.003599,0.018205
17/8/2002 17:00,228.708333,731445.708333,228.708333,0.860438,0.088779,0.004512,0.018044
17/8/2002 18:00,228.750000,731445.750000,228.750000,0.864995,0.088780,0.005289,0.017881
17/8/2002 19:00,228.791667,731445.791667,228.791667,0.867041,0.088782,0.005758,0.017716
17/8/2002 20:00,228.833333,731445.833333,228.833333,0.867987,0.088785,0.005886,0.017549
17/8/2002 21:00,228.875000,731445.875000,228.875000,0.866966,0.088787,0.005705,0.017379
17/8/2002 22:00,228.916667,731445.916667,228.916667,0.863251,0.088791,0.005295,0.017208
17/8/2002 23:00,228.958333,731445.958333,228.958333,0.857550,0.088794,0.004776,0.017036
